row_id,mechanisms
18489,Open Drafting
269624,Cooperative Game
6913,Dice Rolling
6913,Grid Movement
6913,Hexagon Grid
6913,Simulation
148215,Area Movement
148215,Memory
148215,Modular Board
148215,Take That
2730,
7080,Dice Rolling
7080,Hand Management
340284,Card Play Conflict Resolution
340284,Hand Management
340284,Set Collection
193031,Action Queue
193031,Commodity Speculation
193031,Network and Route Building
193031,Tile Placement
193031,Worker Placement
209649,Area Majority / Influence
209649,Dice Rolling
209649,Modular Board
220701,Dice Rolling
220701,Memory
220701,Pattern Building
1682,Hand Management
1682,Open Drafting
140940,Open Drafting
140940,Variable Player Powers
9156,Auction / Bidding
9156,Trick-taking
17517,Point to Point Movement
17517,Role Playing
395625,Hand Management
395625,Ordering
395625,Player Elimination
395625,Simultaneous Action Selection
162288,Cooperative Game
162288,Dice Rolling
162288,Variable Player Powers
262749,Acting
262749,Team-Based Game
3569,Memory
3569,Point to Point Movement
3039,Hexagon Grid
6005,Hexagon Grid
282587,
18908,Area Movement
127994,"Deck, Bag, and Pool Building"
127994,Dice Rolling
127994,Role Playing
224454,Grid Movement
224454,Network and Route Building
224454,Point to Point Movement
1983,Roll / Spin and Move
1735,Secret Unit Deployment
1735,Square Grid
309708,Hand Management
309708,Simultaneous Action Selection
232879,Dice Rolling
232879,Grid Movement
232879,Hexagon Grid
232879,Movement Points
232879,Simulation
25677,Dice Rolling
26244,Dice Rolling
26244,Pattern Recognition
262370,Pattern Recognition
12222,Hexagon Grid
12222,Simulation
247860,Dice Rolling
247860,Hand Management
247860,Take That
247860,Variable Player Powers
278633,Set Collection
278633,Trick-taking
252165,Acting
252165,Area Movement
252165,Role Playing
252165,Team-Based Game
252165,Variable Player Powers
331011,Area Majority / Influence
331011,Enclosure
331011,Grid Coverage
331011,Hand Management
331011,Tile Placement
323871,Multi-Use Cards
323871,Player Elimination
323871,Turn Order: Pass Order
155113,Memory
155113,Set Collection
155113,Tile Placement
290861,Hand Management
290861,Semi-Cooperative Game
290861,Set Collection
290861,Take That
93039,Betting and Bluffing
93039,Dice Rolling
93039,Open Drafting
93039,Roll / Spin and Move
173093,
177002,Acting
177002,Open Drafting
177002,Player Judge
177002,Storytelling
266778,Take That
125585,Auction / Bidding
125585,Open Drafting
125585,Worker Placement
14902,Hexagon Grid
144135,Movement Points
144135,Point to Point Movement
16802,
8835,Dice Rolling
8835,Hexagon Grid
8835,Zone of Control
153484,Acting
102145,Chit-Pull System
102145,Dice Rolling
102145,Grid Movement
102145,Hexagon Grid
102145,Ratio / Combat Results Table
102145,Simulation
102145,Zone of Control
10291,Dice Rolling
14253,Hand Management
198574,Stacking and Balancing
332421,Dice Rolling
332421,Modular Board
332421,Push Your Luck
332421,Race
6109,Area Majority / Influence
6109,Dice Rolling
6109,Events
6109,Lose a Turn
6109,Race
6109,Roll / Spin and Move
6109,Set Collection
6109,Take That
6109,Track Movement
6109,Variable Set-up
21294,Dice Rolling
6367,
5298,Acting
5298,Role Playing
5298,Storytelling
153077,Pattern Recognition
8252,Dice Rolling
8252,Hexagon Grid
25004,Roll / Spin and Move
25004,Set Collection
8892,Dice Rolling
8892,Tile Placement
8892,Variable Player Powers
3512,Hand Management
217863,Hand Management
217863,Variable Player Powers
277107,Grid Movement
277107,Memory
277107,Pattern Recognition
277107,Tile Placement
344269,Push Your Luck
344269,Set Collection
344269,Solo / Solitaire Game
234754,Action Points
234754,Dice Rolling
234754,Variable Player Powers
1354,Set Collection
1354,Trading
181045,
11494,Dice Rolling
11494,Grid Movement
11494,Hexagon Grid
11494,Movement Points
11494,Simulation
11494,Simultaneous Action Selection
11494,Zone of Control
139660,Set Collection
139660,Tile Placement
139660,Trading
389806,Open Drafting
389806,Push Your Luck
179304,Hand Management
179304,Player Elimination
179304,Take That
9610,Auction / Bidding
9610,Betting and Bluffing
9610,Dice Rolling
9610,Roll / Spin and Move
9610,Variable Phase Order
147015,Auction / Bidding
147015,Player Elimination
147015,Roll / Spin and Move
147015,Set Collection
147015,Trading
361064,Area Movement
361064,Card Play Conflict Resolution
361064,Variable Player Powers
3384,Action Points
173338,Area Majority / Influence
173338,Betting and Bluffing
173338,Deduction
174404,Auction / Bidding
174404,"Deck, Bag, and Pool Building"
174404,Set Collection
174404,Simultaneous Action Selection
18805,Area Majority / Influence
18805,Auction / Bidding
23656,Roll / Spin and Move
256853,Acting
256853,Team-Based Game
286422,Role Playing
286422,Storytelling
286422,Voting
8253,Dice Rolling
8253,Hexagon Grid
8253,Roll / Spin and Move
5876,Action Points
5876,Dice Rolling
5876,Grid Movement
5876,Square Grid
3918,Roll / Spin and Move
3918,Set Collection
37694,Pattern Recognition
250870,Set Collection
256982,
261449,Pattern Recognition
261449,Set Collection
345966,Alliances
345966,Deduction
345966,Hidden Roles
176859,Line Drawing
176859,Modular Board
176859,Team-Based Game
176859,Tile Placement
392110,Pattern Recognition
392110,Real-Time
392110,Speed Matching
364103,Cooperative Game
364103,Scenario / Mission / Campaign Game
364103,Solo / Solitaire Game
364103,Storytelling
2527,Dice Rolling
2527,Grid Movement
2527,Hexagon Grid
2527,Movement Points
2527,Simulation
160550,Area Majority / Influence
160550,Modular Board
160550,Variable Player Powers
257197,Acting
257197,Auction / Bidding
257197,Hand Management
257197,Memory
257197,Open Drafting
257197,Role Playing
257197,Set Collection
257197,Storytelling
257197,Team-Based Game
197066,Pattern Building
197066,Tile Placement
126728,Campaign / Battle Card Driven
126728,Roll / Spin and Move
2198,Pattern Building
2198,Square Grid
175274,Area Movement
175274,Dice Rolling
175274,Hand Management
175274,Hexagon Grid
175274,Pattern Building
175274,Tile Placement
175274,Variable Player Powers
274508,Action Points
274508,Dice Rolling
274508,Simulation
274508,Variable Player Powers
259360,Open Drafting
259360,Set Collection
259360,Stock Holding
119639,Hand Management
119639,Set Collection
182039,Modular Board
182039,Pick-up and Deliver
182039,Tile Placement
306654,
305211,End Game Bonuses
305211,Tile Placement
10809,
30010,Simultaneous Action Selection
3355,Enclosure
3355,Tile Placement
3355,Trick-taking
151215,Storytelling
151215,Team-Based Game
151215,Voting
405018,Speed Matching
63808,Hand Management
63808,Ladder Climbing
2657,Betting and Bluffing
307772,
4607,Grid Movement
4607,Hexagon Grid
284481,Pattern Recognition
113402,Set Collection
5922,Dice Rolling
5922,Grid Movement
5922,Hexagon Grid
5922,Line of Sight
5922,Movement Points
5922,Ratio / Combat Results Table
5922,Scenario / Mission / Campaign Game
5922,Simulation
5922,Zone of Control
46957,Dice Rolling
46957,Die Icon Resolution
46957,Set Collection
118258,Line Drawing
355644,Hidden Roles
355644,Real-Time
292796,Cooperative Game
292796,Lose a Turn
292796,Memory
292796,Semi-Cooperative Game
292796,Team-Based Game
334055,Hand Management
334055,Lose a Turn
334055,Matching
334055,Player Elimination
334055,Take That
40388,Area Movement
40388,Dice Rolling
87288,Hand Management
87288,Pattern Building
80296,Memory
289316,Card Play Conflict Resolution
289316,Market
289316,Tile Placement
8128,Modular Board
8128,Pick-up and Deliver
8128,Tile Placement
158851,Dice Rolling
158851,Set Collection
158851,Variable Player Powers
36250,
241489,Cooperative Game
241489,Roll / Spin and Move
243101,Auction / Bidding
243101,Dice Rolling
243101,Player Elimination
243101,Set Collection
243101,Trading
145304,Hand Management
145304,Storytelling
145304,Variable Player Powers
19512,Dice Rolling
19512,Memory
19512,Pattern Recognition
19512,Roll / Spin and Move
188389,Tile Placement
231674,Acting
164838,Set Collection
136246,
83468,Hand Management
83468,Open Drafting
83468,Worker Placement
92879,Dice Rolling
92879,Memory
289129,Dice Rolling
6350,Hidden Movement
6350,Roll / Spin and Move
6350,Secret Unit Deployment
291957,Connections
291957,Hidden Movement
291957,Tile Placement
291957,Track Movement
428535,Roll / Spin and Move
428535,Take That
151078,Hand Management
156077,Open Drafting
8446,Dice Rolling
8446,Hexagon Grid
216629,Dice Rolling
216629,Pattern Recognition
164300,Hand Management
164300,Pattern Building
164300,Take That
8930,
5077,Memory
5077,Secret Unit Deployment
127505,Memory
127505,Pattern Recognition
127505,Real-Time
127505,Set Collection
244609,Pattern Building
244609,Tile Placement
32154,Tile Placement
69602,Set Collection
352434,Trick-taking
346979,Programmed Movement
346979,Re-rolling and Locking
346979,Solo / Solitaire Game
175468,Cooperative Game
175468,"Deck, Bag, and Pool Building"
175468,Hand Management
175468,Variable Player Powers
168055,Hand Management
168055,Storytelling
168055,Tile Placement
168055,Voting
8008,Auction / Bidding
8008,Simulation
66245,Acting
66245,Point to Point Movement
66245,Storytelling
66245,Team-Based Game
285048,Memory
285048,Role Playing
285048,Storytelling
285048,Tile Placement
285048,Voting
27876,Open Drafting
99819,Betting and Bluffing
99819,Dice Rolling
99819,Tile Placement
18875,Chit-Pull System
18875,Hexagon Grid
217230,Set Collection
32004,Point to Point Movement
32004,Tile Placement
35674,Area Majority / Influence
35674,Area Movement
35674,Hexagon Grid
35674,Map Reduction
35674,Modular Board
35674,Network and Route Building
41573,
400144,Take That
21040,Area Movement
21040,Hexagon Grid
1008,Tile Placement
19254,Grid Movement
19254,Point to Point Movement
19254,Square Grid
124224,Stock Holding
22991,Auction / Bidding
142653,Rock-Paper-Scissors
142653,Simultaneous Action Selection
142653,Take That
372930,Cooperative Game
372930,Deduction
372930,Memory
32946,Acting
32946,Hand Management
32946,Trading
370874,Lose a Turn
370874,Roll / Spin and Move
370874,Take That
86587,Hand Management
268250,Acting
268250,Cooperative Game
268250,Modular Board
268250,Paper-and-Pencil
268250,Push Your Luck
268250,Simulation
268250,Team-Based Game
40417,Area Majority / Influence
40417,Auction / Bidding
40417,Variable Player Powers
352646,Cooperative Game
352646,Deduction
352646,Solo / Solitaire Game
167718,Open Drafting
328188,Hand Management
328188,Market
328188,Victory Points as a Resource
9263,Hexagon Grid
231042,Hand Management
231042,Open Drafting
231042,Set Collection
265583,Open Drafting
22257,Commodity Speculation
22257,Grid Movement
22257,Roll / Spin and Move
1320,
428029,Drawing
428029,Paper-and-Pencil
376932,Hand Management
376932,Highest-Lowest Scoring
2337,Action Queue
2337,Campaign / Battle Card Driven
2337,Secret Unit Deployment
2337,Simultaneous Action Selection
3681,Dice Rolling
3681,Hexagon Grid
3681,Line of Sight
3681,Ratio / Combat Results Table
3681,Simulation
173344,Secret Unit Deployment
173344,Team-Based Game
51495,Paper-and-Pencil
51495,Spelling
860,Dice Rolling
860,Events
860,Grid Movement
860,Hexagon Grid
860,Movement Points
860,Simulation
860,Variable Set-up
8788,Hexagon Grid
441788,Grid Movement
441788,Hand Management
441788,Hexagon Grid
441788,Line of Sight
441788,Pattern Building
441788,Solo / Solitaire Game
441788,Variable Player Powers
177411,Dice Rolling
6087,Dice Rolling
6087,Grid Movement
6087,Hexagon Grid
6087,Movement Points
6087,Simulation
128633,Open Drafting
12287,Pattern Recognition
180340,Area Majority / Influence
268901,Dice Rolling
268901,Grid Movement
268901,Hexagon Grid
268901,Movement Points
268901,Ratio / Combat Results Table
268901,Simulation
268901,Zone of Control
133431,Auction / Bidding
133431,Hand Management
133431,Team-Based Game
5043,Hexagon Grid
5043,Modular Board
67884,Pattern Building
274034,Hand Management
274034,Take That
73232,Dice Rolling
73232,Hexagon Grid
18857,Roll / Spin and Move
18945,Dice Rolling
18945,Hexagon Grid
23285,Campaign / Battle Card Driven
23285,Hand Management
992,Enclosure
19039,
13072,Pick-up and Deliver
253095,Grid Movement
542,Voting
267980,Pattern Recognition
8188,Open Drafting
8188,Trick-taking
353647,Hidden Roles
353647,Memory
353647,Simultaneous Action Selection
353647,Team-Based Game
353647,Traitor Game
353647,Voting
1984,Area Movement
1984,Dice Rolling
1984,Network and Route Building
1984,Set Collection
192233,Team-Based Game
19046,Real-Time
19046,Set Collection
4680,Dice Rolling
4680,Grid Movement
4680,Hexagon Grid
4680,Simulation
7040,Simulation
7040,Square Grid
19392,Simultaneous Action Selection
3349,
253420,Area Majority / Influence
253420,Pattern Building
253420,Tile Placement
448477,Communication Limits
448477,Cooperative Game
448477,Deduction
370136,Dice Rolling
370136,Different Dice Movement
370136,Grid Movement
370136,Once-Per-Game Abilities
370136,Set Collection
347997,Closed Drafting
347997,Score-and-Reset Game
347997,Spelling
11464,Grid Movement
194534,Hand Management
344638,Area Movement
344638,Dice Rolling
344638,Hand Management
344638,Set Collection
205776,Bribery
205776,Team-Based Game
205776,Voting
351857,Hand Management
5837,Modular Board
12790,Dice Rolling
12790,Grid Movement
12790,Hexagon Grid
329511,Action Points
329511,Cooperative Game
329511,Dice Rolling
329511,Die Icon Resolution
329511,Hand Management
329511,Map Addition
329511,Modular Board
329511,Solo / Solitaire Game
123085,Open Drafting
235821,Betting and Bluffing
235821,Pick-up and Deliver
235821,Trading
211882,Dice Rolling
211882,Take That
1686,Pick-up and Deliver
1686,Tile Placement
6917,Hexagon Grid
181466,
171430,Dice Rolling
171430,Modular Board
171430,Push Your Luck
17738,Hand Management
281245,Hand Management
281245,Rock-Paper-Scissors
148581,Area Movement
148581,Modular Board
148581,Variable Player Powers
275280,Area Majority / Influence
275280,Area Movement
25920,Acting
25920,Voting
37702,Grid Movement
37702,Paper-and-Pencil
22048,Roll / Spin and Move
19414,Tile Placement
19414,Variable Phase Order
8324,Dice Rolling
8324,Events
8324,Grid Movement
8324,Hexagon Grid
8324,Movement Points
8324,Ratio / Combat Results Table
8324,Scenario / Mission / Campaign Game
8324,Simulation
423153,Melding and Splaying
423153,Set Collection
2753,Action Points
2753,Bias
2753,Critical Hits and Failures
2753,Hexagon Grid
2753,Variable Player Powers
349494,Cooperative Game
349494,Deduction
349494,Finale Ending
144378,Hand Management
144378,Storytelling
37423,Dice Rolling
37423,Roll / Spin and Move
1142,Grid Movement
1142,Square Grid
9385,Grid Movement
218981,Hand Management
218981,Open Drafting
218981,Variable Player Powers
36687,Dice Rolling
36687,Open Drafting
8503,Auction / Bidding
8503,Betting and Bluffing
120924,Dice Rolling
120924,Modular Board
120924,Team-Based Game
120924,Variable Player Powers
145793,Dice Rolling
145209,Action Queue
145209,Area Movement
145209,Open Drafting
145209,Simultaneous Action Selection
145209,Variable Player Powers
13295,
293291,Set Collection
77548,Action Points
77548,Cooperative Game
77548,Dice Rolling
77548,Solo / Solitaire Game
183960,Hand Management
183960,Lose a Turn
183960,Matching
183960,Race
183960,Take That
15509,Roll / Spin and Move
15311,Acting
15311,Memory
15311,Pattern Recognition
445939,Dice Rolling
445939,Worker Placement
156557,Grid Movement
156557,Modular Board
156557,Tile Placement
207203,Cooperative Game
207203,Hand Management
207203,Point to Point Movement
207203,Variable Player Powers
235807,Area Majority / Influence
235807,Cooperative Game
235807,Push Your Luck
235807,Storytelling
209713,Hand Management
209713,Take That
209713,Variable Player Powers
7918,Cooperative Game
19802,Roll / Spin and Move
36523,Set Collection
5554,Grid Movement
18983,
224041,Dice Rolling
224041,Events
224041,Hexagon Grid
224041,Movement Points
